alignment,cost,visited_states,queued_states,traversed_arcs,lp_solved,fitness,bwc,case_id
"[('SubmitCommit', 'SubmitCommit'), ('OpenPR', 'OpenPR'), ('>>', None), ('>>', None), ('ReviewRequested', 'ReviewRequested'), ('>>', None), ('>>', None), ('ReviewApproved', 'ReviewApproved'), ('>>', None), ('MergePR', 'MergePR'), ('DeleteBranch', 'DeleteBranch'), ('>>', None)]",6,16,46,47,6,1.0,100003,tensorflow#57344
"[('SubmitCommit', 'SubmitCommit'), ('OpenPR', 'OpenPR'), ('>>', None), ('>>', None), ('ReviewRequested', 'ReviewRequested'), ('>>', None), ('>>', None), ('ReviewApproved', 'ReviewApproved'), ('>>', None), ('MergePR', 'MergePR'), ('DeleteBranch', 'DeleteBranch'), ('>>', None)]",6,16,46,47,6,1.0,100003,tensorflow#57345
"[('SubmitCommit', 'SubmitCommit'), ('OpenPR', 'OpenPR'), ('>>', None), ('>>', None), ('ReviewRequested', 'ReviewRequested'), ('>>', None), ('>>', None), ('ReviewApproved', 'ReviewApproved'), ('>>', None), ('MergePR', 'MergePR'), ('DeleteBranch', 'DeleteBranch'), ('>>', None)]",6,16,46,47,6,1.0,100003,tensorflow#57346
"[('SubmitCommit', 'SubmitCommit'), ('OpenPR', 'OpenPR'), ('>>', None), ('>>', None), ('ReviewRequested', 'ReviewRequested'), ('>>', None), ('>>', None), ('ReviewApproved', 'ReviewApproved'), ('>>', None), ('MergePR', 'MergePR'), ('DeleteBranch', 'DeleteBranch'), ('>>', None)]",6,16,46,47,6,1.0,100003,tensorflow#57347
"[('SubmitCommit', 'SubmitCommit'), ('OpenPR', 'OpenPR'), ('>>', None), ('>>', None), ('ReviewRequested', 'ReviewRequested'), ('>>', None), ('>>', None), ('ReviewApproved', 'ReviewApproved'), ('>>', None), ('MergePR', 'MergePR'), ('DeleteBranch', 'DeleteBranch'), ('>>', None)]",6,16,46,47,6,1.0,100003,tensorflow#57348
"[('SubmitCommit', 'SubmitCommit'), ('OpenPR', 'OpenPR'), ('>>', None), ('>>', None), ('ReviewRequested', 'ReviewRequested'), ('>>', None), ('>>', None), ('ReviewApproved', 'ReviewApproved'), ('>>', None), ('MergePR', 'MergePR'), ('DeleteBranch', 'DeleteBranch'), ('>>', None)]",6,16,46,47,6,1.0,100003,tensorflow#57349
"[('SubmitCommit', 'SubmitCommit'), ('OpenPR', 'OpenPR'), ('>>', None), ('>>', None), ('ReviewRequested', 'ReviewRequested'), ('>>', None), ('>>', None), ('ReviewApproved', 'ReviewApproved'), ('>>', None), ('MergePR', 'MergePR'), ('DeleteBranch', 'DeleteBranch'), ('>>', None)]",6,16,46,47,6,1.0,100003,tensorflow#57350
"[('SubmitCommit', 'SubmitCommit'), ('OpenPR', 'OpenPR'), ('>>', None), ('>>', None), ('ReviewRequested', 'ReviewRequested'), ('>>', None), ('>>', None), ('ReviewApproved', 'ReviewApproved'), ('>>', None), ('MergePR', 'MergePR'), ('DeleteBranch', 'DeleteBranch'), ('>>', None)]",6,16,46,47,6,1.0,100003,tensorflow#57351
"[('SubmitCommit', 'SubmitCommit'), ('OpenPR', 'OpenPR'), ('>>', None), ('>>', None), ('ReviewRequested', 'ReviewRequested'), ('>>', None), ('>>', None), ('ReviewApproved', 'ReviewApproved'), ('>>', None), ('MergePR', 'MergePR'), ('DeleteBranch', 'DeleteBranch'), ('>>', None)]",6,16,46,47,6,1.0,100003,tensorflow#57352
"[('SubmitCommit', 'SubmitCommit'), ('OpenPR', 'OpenPR'), ('>>', None), ('>>', None), ('ReviewRequested', 'ReviewRequested'), ('>>', None), ('>>', None), ('ReviewApproved', 'ReviewApproved'), ('>>', None), ('MergePR', 'MergePR'), ('DeleteBranch', 'DeleteBranch'), ('>>', None)]",6,16,46,47,6,1.0,100003,tensorflow#57376
"[('SubmitCommit', 'SubmitCommit'), ('OpenPR', 'OpenPR'), ('>>', None), ('>>', None), ('ReviewRequested', 'ReviewRequested'), ('>>', None), ('>>', None), ('ReviewApproved', 'ReviewApproved'), ('>>', None), ('MergePR', 'MergePR'), ('DeleteBranch', 'DeleteBranch'), ('>>', None)]",6,16,46,47,6,1.0,100003,tensorflow#57377
"[('SubmitCommit', 'SubmitCommit'), ('OpenPR', 'OpenPR'), ('ReviewRequested', '>>'), ('ReviewComment', 'ReviewComment'), ('>>', None), ('>>', None), ('Revise', 'Revise'), ('>>', None), ('>>', None), ('>>', None), ('ReviewApproved', 'ReviewApproved'), ('>>', None), ('MergePR', 'MergePR'), ('DeleteBranch', 'DeleteBranch'), ('>>', None)]",10007,16,55,55,16,0.9166666666666666,120003,tensorflow#57402
"[('SubmitCommit', 'SubmitCommit'), ('OpenPR', 'OpenPR'), ('>>', None), ('>>', None), ('ReviewRequested', 'ReviewRequested'), ('>>', None), ('>>', None), ('ReviewApproved', 'ReviewApproved'), ('>>', None), ('MergePR', 'MergePR'), ('DeleteBranch', 'DeleteBranch'), ('>>', None)]",6,16,46,47,6,1.0,100003,tensorflow#57408
"[('SubmitCommit', 'SubmitCommit'), ('OpenPR', 'OpenPR'), ('>>', None), ('>>', None), ('ReviewRequested', 'ReviewRequested'), ('>>', None), ('>>', None), ('ReviewApproved', 'ReviewApproved'), ('>>', None), ('MergePR', 'MergePR'), ('DeleteBranch', 'DeleteBranch'), ('>>', None)]",6,16,46,47,6,1.0,100003,tensorflow#57409
"[('SubmitCommit', 'SubmitCommit'), ('OpenPR', 'OpenPR'), ('>>', None), ('>>', None), ('ReviewRequested', 'ReviewRequested'), ('>>', None), ('>>', None), ('ReviewApproved', 'ReviewApproved'), ('>>', None), ('MergePR', 'MergePR'), ('DeleteBranch', 'DeleteBranch'), ('>>', None)]",6,16,46,47,6,1.0,100003,tensorflow#57410
"[('SubmitCommit', 'SubmitCommit'), ('OpenPR', 'OpenPR'), ('>>', None), ('>>', None), ('ReviewRequested', 'ReviewRequested'), ('>>', None), ('>>', None), ('ReviewApproved', 'ReviewApproved'), ('>>', None), ('MergePR', 'MergePR'), ('DeleteBranch', 'DeleteBranch'), ('>>', None)]",6,16,46,47,6,1.0,100003,tensorflow#57412
"[('SubmitCommit', 'SubmitCommit'), ('OpenPR', 'OpenPR'), ('ReviewRequested', '>>'), ('ReviewRejected', 'ReviewRejected'), ('>>', None), ('>>', None), ('Revise', 'Revise'), ('>>', None), ('>>', None), ('ReviewRequested', 'ReviewRequested'), ('>>', None), ('>>', None), ('ReviewApproved', 'ReviewApproved'), ('>>', None), ('MergePR', 'MergePR'), ('DeleteBranch', 'DeleteBranch'), ('>>', None)]",10008,21,68,68,14,0.9230769230769231,130003,tensorflow#57413
"[('SubmitCommit', 'SubmitCommit'), ('OpenPR', 'OpenPR'), ('ReviewRequested', '>>'), ('ReviewRejected', 'ReviewRejected'), ('>>', None), ('>>', None), ('Revise', 'Revise'), ('>>', None), ('>>', None), ('ReviewRequested', 'ReviewRequested'), ('>>', None), ('>>', None), ('ReviewApproved', 'ReviewApproved'), ('>>', None), ('MergePR', 'MergePR'), ('DeleteBranch', 'DeleteBranch'), ('>>', None)]",10008,21,68,68,15,0.9230769230769231,130003,tensorflow#57414
"[('SubmitCommit', 'SubmitCommit'), ('OpenPR', 'OpenPR'), ('ReviewRequested', '>>'), ('ReviewRejected', 'ReviewRejected'), ('>>', None), ('>>', None), ('Revise', 'Revise'), ('>>', None), ('>>', None), ('ReviewRequested', 'ReviewRequested'), ('>>', None), ('>>', None), ('ReviewApproved', 'ReviewApproved'), ('>>', None), ('MergePR', 'MergePR'), ('DeleteBranch', 'DeleteBranch'), ('>>', None)]",10008,21,68,68,15,0.9230769230769231,130003,tensorflow#57415
"[('SubmitCommit', 'SubmitCommit'), ('OpenPR', 'OpenPR'), ('ReviewRequested', '>>'), ('ReviewRejected', 'ReviewRejected'), ('>>', None), ('>>', None), ('Revise', 'Revise'), ('>>', None), ('>>', None), ('ReviewRequested', 'ReviewRequested'), ('>>', None), ('>>', None), ('ReviewApproved', 'ReviewApproved'), ('>>', None), ('MergePR', 'MergePR'), ('DeleteBranch', 'DeleteBranch'), ('>>', None)]",10008,21,68,68,15,0.9230769230769231,130003,tensorflow#57416
"[('SubmitCommit', 'SubmitCommit'), ('OpenPR', 'OpenPR'), ('ReviewRequested', '>>'), ('ReviewRejected', 'ReviewRejected'), ('>>', None), ('>>', None), ('Revise', 'Revise'), ('>>', None), ('>>', None), ('ReviewRequested', 'ReviewRequested'), ('>>', None), ('>>', None), ('ReviewApproved', 'ReviewApproved'), ('>>', None), ('MergePR', 'MergePR'), ('DeleteBranch', 'DeleteBranch'), ('>>', None)]",10008,21,68,68,18,0.9230769230769231,130003,tensorflow#57418
"[('SubmitCommit', 'SubmitCommit'), ('OpenPR', 'OpenPR'), ('>>', None), ('>>', None), ('ReviewRequested', 'ReviewRequested'), ('>>', None), ('>>', None), ('ReviewApproved', 'ReviewApproved'), ('>>', None), ('MergePR', 'MergePR'), ('DeleteBranch', 'DeleteBranch'), ('>>', None)]",6,16,46,47,6,1.0,100003,tensorflow#57425
"[('SubmitCommit', 'SubmitCommit'), ('OpenPR', 'OpenPR'), ('>>', None), ('>>', None), ('ReviewRequested', 'ReviewRequested'), ('>>', None), ('>>', None), ('ReviewApproved', 'ReviewApproved'), ('>>', None), ('MergePR', 'MergePR'), ('DeleteBranch', 'DeleteBranch'), ('>>', None)]",6,16,46,47,6,1.0,100003,tensorflow#57426
"[('SubmitCommit', 'SubmitCommit'), ('OpenPR', 'OpenPR'), ('>>', None), ('>>', None), ('ReviewRequested', 'ReviewRequested'), ('>>', None), ('>>', None), ('ReviewApproved', 'ReviewApproved'), ('>>', None), ('MergePR', 'MergePR'), ('DeleteBranch', 'DeleteBranch'), ('>>', None)]",6,16,46,47,6,1.0,100003,tensorflow#57427
"[('SubmitCommit', 'SubmitCommit'), ('OpenPR', 'OpenPR'), ('>>', None), ('>>', None), ('ReviewRequested', 'ReviewRequested'), ('>>', None), ('>>', None), ('ReviewApproved', 'ReviewApproved'), ('>>', None), ('MergePR', 'MergePR'), ('DeleteBranch', 'DeleteBranch'), ('>>', None)]",6,16,46,47,6,1.0,100003,tensorflow#57428
"[('SubmitCommit', 'SubmitCommit'), ('OpenPR', 'OpenPR'), ('>>', None), ('>>', None), ('ReviewRequested', 'ReviewRequested'), ('>>', None), ('>>', None), ('ReviewApproved', 'ReviewApproved'), ('>>', None), ('MergePR', 'MergePR'), ('DeleteBranch', 'DeleteBranch'), ('>>', None)]",6,16,46,47,6,1.0,100003,tensorflow#57432
"[('SubmitCommit', 'SubmitCommit'), ('OpenPR', 'OpenPR'), ('ReviewRequested', '>>'), ('ReviewRejected', 'ReviewRejected'), ('>>', None), ('>>', None), ('Revise', 'Revise'), ('>>', None), ('>>', None), ('ReviewRequested', 'ReviewRequested'), ('>>', None), ('>>', None), ('ReviewApproved', 'ReviewApproved'), ('>>', None), ('MergePR', 'MergePR'), ('DeleteBranch', 'DeleteBranch'), ('>>', None)]",10008,21,68,68,17,0.9230769230769231,130003,tensorflow#57433
"[('SubmitCommit', 'SubmitCommit'), ('OpenPR', 'OpenPR'), ('ReviewRequested', '>>'), ('ReviewRejected', 'ReviewRejected'), ('>>', None), ('>>', None), ('Revise', 'Revise'), ('>>', None), ('>>', None), ('ReviewRequested', 'ReviewRequested'), ('>>', None), ('>>', None), ('ReviewApproved', 'ReviewApproved'), ('>>', None), ('MergePR', 'MergePR'), ('DeleteBranch', 'DeleteBranch'), ('>>', None)]",10008,21,68,68,18,0.9230769230769231,130003,tensorflow#57434
"[('SubmitCommit', 'SubmitCommit'), ('OpenPR', 'OpenPR'), ('ReviewRequested', '>>'), ('ReviewRejected', 'ReviewRejected'), ('>>', None), ('>>', None), ('Revise', 'Revise'), ('>>', None), ('>>', None), ('ReviewRequested', 'ReviewRequested'), ('>>', None), ('>>', None), ('ReviewApproved', 'ReviewApproved'), ('>>', None), ('MergePR', 'MergePR'), ('DeleteBranch', 'DeleteBranch'), ('>>', None)]",10008,21,68,68,15,0.9230769230769231,130003,tensorflow#57435
"[('SubmitCommit', 'SubmitCommit'), ('OpenPR', 'OpenPR'), ('>>', None), ('>>', None), ('ReviewRequested', 'ReviewRequested'), ('>>', None), ('>>', None), ('ReviewApproved', 'ReviewApproved'), ('>>', None), ('MergePR', 'MergePR'), ('DeleteBranch', 'DeleteBranch'), ('>>', None)]",6,16,46,47,6,1.0,100003,tensorflow#57437
"[('SubmitCommit', 'SubmitCommit'), ('OpenPR', 'OpenPR'), ('>>', None), ('>>', None), ('ReviewRequested', 'ReviewRequested'), ('>>', None), ('>>', None), ('ReviewApproved', 'ReviewApproved'), ('>>', None), ('MergePR', 'MergePR'), ('DeleteBranch', 'DeleteBranch'), ('>>', None)]",6,16,46,47,6,1.0,100003,tensorflow#57439
"[('SubmitCommit', 'SubmitCommit'), ('OpenPR', 'OpenPR'), ('>>', None), ('>>', None), ('ReviewRequested', 'ReviewRequested'), ('>>', None), ('>>', None), ('ReviewApproved', 'ReviewApproved'), ('>>', None), ('MergePR', 'MergePR'), ('DeleteBranch', 'DeleteBranch'), ('>>', None)]",6,16,46,47,6,1.0,100003,tensorflow#57441
"[('SubmitCommit', 'SubmitCommit'), ('OpenPR', 'OpenPR'), ('>>', None), ('>>', None), ('ReviewRequested', 'ReviewRequested'), ('>>', None), ('>>', None), ('ReviewApproved', 'ReviewApproved'), ('>>', None), ('MergePR', 'MergePR'), ('DeleteBranch', 'DeleteBranch'), ('>>', None)]",6,16,46,47,6,1.0,100003,tensorflow#57442
"[('SubmitCommit', 'SubmitCommit'), ('OpenPR', 'OpenPR'), ('>>', None), ('>>', None), ('ReviewRequested', 'ReviewRequested'), ('>>', None), ('>>', None), ('ReviewApproved', 'ReviewApproved'), ('>>', None), ('MergePR', 'MergePR'), ('DeleteBranch', 'DeleteBranch'), ('>>', None)]",6,16,46,47,6,1.0,100003,tensorflow#57443
"[('SubmitCommit', 'SubmitCommit'), ('OpenPR', 'OpenPR'), ('>>', None), ('>>', None), ('ReviewRequested', 'ReviewRequested'), ('>>', None), ('>>', None), ('ReviewApproved', 'ReviewApproved'), ('>>', None), ('MergePR', 'MergePR'), ('DeleteBranch', 'DeleteBranch'), ('>>', None)]",6,16,46,47,6,1.0,100003,tensorflow#57445
"[('SubmitCommit', 'SubmitCommit'), ('OpenPR', 'OpenPR'), ('>>', None), ('>>', None), ('ReviewRequested', 'ReviewRequested'), ('>>', None), ('>>', None), ('ReviewApproved', 'ReviewApproved'), ('>>', None), ('MergePR', 'MergePR'), ('DeleteBranch', 'DeleteBranch'), ('>>', None)]",6,16,46,47,6,1.0,100003,tensorflow#57446
"[('SubmitCommit', 'SubmitCommit'), ('OpenPR', 'OpenPR'), ('>>', None), ('>>', None), ('ReviewRequested', 'ReviewRequested'), ('>>', None), ('>>', None), ('ReviewApproved', 'ReviewApproved'), ('>>', None), ('MergePR', 'MergePR'), ('DeleteBranch', 'DeleteBranch'), ('>>', None)]",6,16,46,47,6,1.0,100003,tensorflow#57447
"[('SubmitCommit', 'SubmitCommit'), ('OpenPR', 'OpenPR'), ('>>', None), ('>>', None), ('ReviewRequested', 'ReviewRequested'), ('>>', None), ('>>', None), ('ReviewApproved', 'ReviewApproved'), ('>>', None), ('MergePR', 'MergePR'), ('DeleteBranch', 'DeleteBranch'), ('>>', None)]",6,16,46,47,6,1.0,100003,tensorflow#57448
"[('SubmitCommit', 'SubmitCommit'), ('OpenPR', 'OpenPR'), ('>>', None), ('>>', None), ('ReviewRequested', 'ReviewRequested'), ('>>', None), ('>>', None), ('ReviewApproved', 'ReviewApproved'), ('>>', None), ('MergePR', 'MergePR'), ('DeleteBranch', 'DeleteBranch'), ('>>', None)]",6,16,46,47,6,1.0,100003,tensorflow#57451
"[('SubmitCommit', 'SubmitCommit'), ('OpenPR', 'OpenPR'), ('>>', None), ('>>', None), ('ReviewRequested', 'ReviewRequested'), ('>>', None), ('>>', None), ('ReviewApproved', 'ReviewApproved'), ('>>', None), ('MergePR', 'MergePR'), ('DeleteBranch', 'DeleteBranch'), ('>>', None)]",6,16,46,47,6,1.0,100003,tensorflow#57452
"[('SubmitCommit', 'SubmitCommit'), ('OpenPR', 'OpenPR'), ('>>', None), ('>>', None), ('ReviewRequested', 'ReviewRequested'), ('>>', None), ('>>', None), ('ReviewApproved', 'ReviewApproved'), ('>>', None), ('MergePR', 'MergePR'), ('DeleteBranch', 'DeleteBranch'), ('>>', None)]",6,16,46,47,6,1.0,100003,tensorflow#57453
"[('SubmitCommit', 'SubmitCommit'), ('OpenPR', 'OpenPR'), ('>>', None), ('>>', None), ('ReviewRequested', 'ReviewRequested'), ('>>', None), ('>>', None), ('ReviewApproved', 'ReviewApproved'), ('>>', None), ('MergePR', 'MergePR'), ('DeleteBranch', 'DeleteBranch'), ('>>', None)]",6,16,46,47,6,1.0,100003,tensorflow#57458
"[('SubmitCommit', 'SubmitCommit'), ('OpenPR', 'OpenPR'), ('>>', None), ('>>', None), ('ReviewRequested', 'ReviewRequested'), ('>>', None), ('>>', None), ('ReviewApproved', 'ReviewApproved'), ('>>', None), ('MergePR', 'MergePR'), ('DeleteBranch', 'DeleteBranch'), ('>>', None)]",6,16,46,47,6,1.0,100003,tensorflow#57460
"[('SubmitCommit', 'SubmitCommit'), ('OpenPR', 'OpenPR'), ('>>', None), ('>>', None), ('ReviewRequested', 'ReviewRequested'), ('>>', None), ('>>', None), ('ReviewApproved', 'ReviewApproved'), ('>>', None), ('MergePR', 'MergePR'), ('DeleteBranch', 'DeleteBranch'), ('>>', None)]",6,16,46,47,6,1.0,100003,tensorflow#57464
"[('SubmitCommit', 'SubmitCommit'), ('OpenPR', 'OpenPR'), ('>>', None), ('>>', None), ('ReviewRequested', 'ReviewRequested'), ('>>', None), ('>>', None), ('ReviewApproved', 'ReviewApproved'), ('>>', None), ('MergePR', 'MergePR'), ('DeleteBranch', 'DeleteBranch'), ('>>', None)]",6,16,46,47,6,1.0,100003,tensorflow#57471
"[('SubmitCommit', 'SubmitCommit'), ('OpenPR', 'OpenPR'), ('>>', None), ('>>', None), ('ReviewRequested', 'ReviewRequested'), ('>>', None), ('>>', None), ('ReviewApproved', 'ReviewApproved'), ('>>', None), ('MergePR', 'MergePR'), ('DeleteBranch', 'DeleteBranch'), ('>>', None)]",6,16,46,47,6,1.0,100003,tensorflow#57472
"[('SubmitCommit', 'SubmitCommit'), ('OpenPR', 'OpenPR'), ('ReviewRequested', '>>'), ('ReviewComment', 'ReviewComment'), ('>>', None), ('>>', None), ('Revise', 'Revise'), ('>>', None), ('>>', None), ('>>', None), ('ReviewApproved', 'ReviewApproved'), ('>>', None), ('MergePR', 'MergePR'), ('DeleteBranch', 'DeleteBranch'), ('>>', None)]",10007,16,55,55,13,0.9166666666666666,120003,tensorflow#57473
"[('SubmitCommit', 'SubmitCommit'), ('OpenPR', 'OpenPR'), ('>>', None), ('>>', None), ('ReviewRequested', 'ReviewRequested'), ('>>', None), ('>>', None), ('ReviewApproved', 'ReviewApproved'), ('>>', None), ('MergePR', 'MergePR'), ('DeleteBranch', 'DeleteBranch'), ('>>', None)]",6,16,46,47,6,1.0,100003,tensorflow#57510
"[('SubmitCommit', 'SubmitCommit'), ('OpenPR', 'OpenPR'), ('>>', None), ('>>', None), ('ReviewRequested', 'ReviewRequested'), ('>>', None), ('>>', None), ('ReviewApproved', 'ReviewApproved'), ('>>', None), ('MergePR', 'MergePR'), ('DeleteBranch', 'DeleteBranch'), ('>>', None)]",6,16,46,47,6,1.0,100003,tensorflow#57538
"[('SubmitCommit', 'SubmitCommit'), ('OpenPR', 'OpenPR'), ('>>', None), ('>>', None), ('ReviewRequested', 'ReviewRequested'), ('>>', None), ('>>', None), ('ReviewApproved', 'ReviewApproved'), ('>>', None), ('MergePR', 'MergePR'), ('DeleteBranch', 'DeleteBranch'), ('>>', None)]",6,16,46,47,6,1.0,100003,tensorflow#57539
"[('SubmitCommit', 'SubmitCommit'), ('OpenPR', 'OpenPR'), ('>>', None), ('>>', None), ('ReviewRequested', 'ReviewRequested'), ('>>', None), ('>>', None), ('ReviewApproved', 'ReviewApproved'), ('>>', None), ('MergePR', 'MergePR'), ('DeleteBranch', 'DeleteBranch'), ('>>', None)]",6,16,46,47,6,1.0,100003,tensorflow#57541
"[('SubmitCommit', 'SubmitCommit'), ('OpenPR', 'OpenPR'), ('>>', None), ('>>', None), ('ReviewRequested', 'ReviewRequested'), ('>>', None), ('>>', None), ('ReviewApproved', 'ReviewApproved'), ('>>', None), ('MergePR', 'MergePR'), ('DeleteBranch', 'DeleteBranch'), ('>>', None)]",6,16,46,47,6,1.0,100003,tensorflow#57544
"[('SubmitCommit', 'SubmitCommit'), ('OpenPR', 'OpenPR'), ('>>', None), ('>>', None), ('ReviewRequested', 'ReviewRequested'), ('>>', None), ('>>', None), ('ReviewApproved', 'ReviewApproved'), ('>>', None), ('MergePR', 'MergePR'), ('DeleteBranch', 'DeleteBranch'), ('>>', None)]",6,16,46,47,6,1.0,100003,tensorflow#57556
"[('SubmitCommit', 'SubmitCommit'), ('OpenPR', 'OpenPR'), ('>>', None), ('>>', None), ('MergePR', 'MergePR'), ('DeleteBranch', 'DeleteBranch'), ('>>', None)]",3,7,23,23,1,1.0,80003,tensorflow#57557
"[('SubmitCommit', 'SubmitCommit'), ('OpenPR', 'OpenPR'), ('>>', None), ('>>', None), ('ReviewRequested', 'ReviewRequested'), ('>>', None), ('>>', None), ('ReviewApproved', 'ReviewApproved'), ('>>', None), ('MergePR', 'MergePR'), ('DeleteBranch', 'DeleteBranch'), ('>>', None)]",6,16,46,47,6,1.0,100003,tensorflow#57559
"[('SubmitCommit', 'SubmitCommit'), ('OpenPR', 'OpenPR'), ('>>', None), ('>>', None), ('MergePR', 'MergePR'), ('DeleteBranch', 'DeleteBranch'), ('>>', None)]",3,7,23,23,1,1.0,80003,tensorflow#57560
"[('SubmitCommit', 'SubmitCommit'), ('OpenPR', 'OpenPR'), ('>>', None), ('>>', None), ('MergePR', 'MergePR'), ('DeleteBranch', 'DeleteBranch'), ('>>', None)]",3,7,23,23,1,1.0,80003,tensorflow#57562
"[('SubmitCommit', 'SubmitCommit'), ('OpenPR', 'OpenPR'), ('>>', None), ('>>', None), ('MergePR', 'MergePR'), ('DeleteBranch', 'DeleteBranch'), ('>>', None)]",3,7,23,23,1,1.0,80003,tensorflow#57569
"[('SubmitCommit', 'SubmitCommit'), ('OpenPR', 'OpenPR'), ('>>', None), ('>>', None), ('MergePR', 'MergePR'), ('DeleteBranch', 'DeleteBranch'), ('>>', None)]",3,7,23,23,1,1.0,80003,tensorflow#57570
"[('SubmitCommit', 'SubmitCommit'), ('OpenPR', 'OpenPR'), ('>>', None), ('>>', None), ('MergePR', 'MergePR'), ('DeleteBranch', 'DeleteBranch'), ('>>', None)]",3,7,23,23,1,1.0,80003,tensorflow#57571
"[('SubmitCommit', 'SubmitCommit'), ('OpenPR', 'OpenPR'), ('>>', None), ('>>', None), ('MergePR', 'MergePR'), ('DeleteBranch', 'DeleteBranch'), ('>>', None)]",3,7,23,23,1,1.0,80003,tensorflow#57572
"[('SubmitCommit', 'SubmitCommit'), ('OpenPR', 'OpenPR'), ('>>', None), ('>>', None), ('ReviewRequested', 'ReviewRequested'), ('>>', None), ('>>', None), ('ReviewApproved', 'ReviewApproved'), ('>>', None), ('MergePR', 'MergePR'), ('DeleteBranch', 'DeleteBranch'), ('>>', None)]",6,16,46,47,6,1.0,100003,tensorflow#57576
"[('SubmitCommit', 'SubmitCommit'), ('OpenPR', 'OpenPR'), ('>>', None), ('>>', None), ('ReviewRequested', 'ReviewRequested'), ('>>', None), ('>>', None), ('ReviewApproved', 'ReviewApproved'), ('>>', None), ('MergePR', 'MergePR'), ('DeleteBranch', 'DeleteBranch'), ('>>', None)]",6,16,46,47,6,1.0,100003,tensorflow#57577
"[('SubmitCommit', 'SubmitCommit'), ('OpenPR', 'OpenPR'), ('>>', None), ('>>', None), ('MergePR', 'MergePR'), ('DeleteBranch', 'DeleteBranch'), ('>>', None)]",3,7,23,23,1,1.0,80003,tensorflow#57590
"[('SubmitCommit', 'SubmitCommit'), ('OpenPR', 'OpenPR'), ('>>', None), ('>>', None), ('ReviewApproved', 'ReviewApproved'), ('>>', None), ('MergePR', 'MergePR'), ('DeleteBranch', 'DeleteBranch'), ('>>', None)]",4,10,31,31,2,1.0,90003,tensorflow#57596
"[('SubmitCommit', 'SubmitCommit'), ('OpenPR', 'OpenPR'), ('>>', None), ('>>', None), ('ReviewRequested', 'ReviewRequested'), ('>>', None), ('>>', None), ('ReviewApproved', 'ReviewApproved'), ('>>', None), ('MergePR', 'MergePR'), ('DeleteBranch', 'DeleteBranch'), ('>>', None)]",6,16,46,47,6,1.0,100003,tensorflow#57609
"[('SubmitCommit', 'SubmitCommit'), ('OpenPR', 'OpenPR'), ('>>', None), ('>>', None), ('ReviewRequested', 'ReviewRequested'), ('>>', None), ('>>', None), ('ReviewApproved', 'ReviewApproved'), ('>>', None), ('MergePR', 'MergePR'), ('DeleteBranch', 'DeleteBranch'), ('>>', None)]",6,16,46,47,6,1.0,100003,tensorflow#57651
"[('SubmitCommit', 'SubmitCommit'), ('OpenPR', 'OpenPR'), ('>>', None), ('>>', None), ('ReviewRequested', 'ReviewRequested'), ('>>', None), ('>>', None), ('ReviewApproved', 'ReviewApproved'), ('>>', None), ('MergePR', 'MergePR'), ('DeleteBranch', 'DeleteBranch'), ('>>', None)]",6,16,46,47,6,1.0,100003,tensorflow#57692
"[('SubmitCommit', 'SubmitCommit'), ('OpenPR', 'OpenPR'), ('>>', None), ('>>', None), ('ReviewRequested', 'ReviewRequested'), ('>>', None), ('>>', None), ('ReviewApproved', 'ReviewApproved'), ('>>', None), ('MergePR', 'MergePR'), ('DeleteBranch', 'DeleteBranch'), ('>>', None)]",6,16,46,47,6,1.0,100003,tensorflow#57727
"[('SubmitCommit', 'SubmitCommit'), ('OpenPR', 'OpenPR'), ('>>', None), ('>>', None), ('ReviewRequested', 'ReviewRequested'), ('>>', None), ('>>', None), ('ReviewApproved', 'ReviewApproved'), ('>>', None), ('MergePR', 'MergePR'), ('DeleteBranch', 'DeleteBranch'), ('>>', None)]",6,16,46,47,6,1.0,100003,tensorflow#57809
"[('SubmitCommit', 'SubmitCommit'), ('OpenPR', 'OpenPR'), ('>>', None), ('>>', None), ('ReviewRequested', 'ReviewRequested'), ('>>', None), ('>>', None), ('ReviewApproved', 'ReviewApproved'), ('>>', None), ('MergePR', 'MergePR'), ('DeleteBranch', 'DeleteBranch'), ('>>', None)]",6,16,46,47,6,1.0,100003,tensorflow#57810
"[('SubmitCommit', 'SubmitCommit'), ('OpenPR', 'OpenPR'), ('>>', None), ('>>', None), ('ReviewRequested', 'ReviewRequested'), ('>>', None), ('>>', None), ('ReviewApproved', 'ReviewApproved'), ('>>', None), ('MergePR', 'MergePR'), ('DeleteBranch', 'DeleteBranch'), ('>>', None)]",6,16,46,47,6,1.0,100003,tensorflow#57811
"[('SubmitCommit', 'SubmitCommit'), ('OpenPR', 'OpenPR'), ('>>', None), ('>>', None), ('ReviewRequested', 'ReviewRequested'), ('>>', None), ('>>', None), ('ReviewApproved', 'ReviewApproved'), ('>>', None), ('MergePR', 'MergePR'), ('DeleteBranch', 'DeleteBranch'), ('>>', None)]",6,16,46,47,6,1.0,100003,tensorflow#57827
"[('SubmitCommit', 'SubmitCommit'), ('OpenPR', 'OpenPR'), ('>>', None), ('>>', None), ('ReviewRequested', 'ReviewRequested'), ('>>', None), ('>>', None), ('ReviewApproved', 'ReviewApproved'), ('>>', None), ('MergePR', 'MergePR'), ('DeleteBranch', 'DeleteBranch'), ('>>', None)]",6,16,46,47,6,1.0,100003,tensorflow#57848
